"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"192550","SN 2025adhf","02:43:44.411","-55:19:06.44","SN Ia","0.098","","","ATLAS, BlackGEM, GOTO","ATLAS, BlackGEM, GOTO","STEP","ATLAS, BlackGEM, GOTO","ATLAS25ofn","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","SOAR - Goodman","1","1","","18.85","orange-ATLAS","2025-11-13 01:37:58.656","ATLAS_Bot1","","","2025TNSTR4551....1T","2025TNSCR4628....1K","",""
"192549","AT 2025adhe","00:44:24.866","-43:04:15.77","","","","","ATLAS, GW-MMADS","ATLAS, GW-MMADS","","ATLAS, GW-MMADS","ATLAS25ofm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, CTIO-4m - DECAM","","1","1","","19.304","orange-ATLAS","2025-11-13 00:14:13.632","ATLAS_Bot1","","","2025TNSTR4551....1T","","",""
"192548","AT 2025adhd","00:19:29.467","+13:07:53.61","","","","","GOTO","GOTO","","GOTO","GOTO25jym","GOTO-N - GOTO-1, GOTO-S - GOTO-4","","1","1","","20.35","L-GOTO","2025-11-10 11:53:46.752","GOTO_bot","","","2025TNSTR4555....1R","","",""
"192547","AT 2025adhc","23:31:30.519","+08:07:58.52","","","","","GOTO","GOTO","","GOTO","GOTO25jxs","GOTO-N - GOTO-1, GOTO-S - GOTO-4","","1","1","","20.12","L-GOTO","2025-11-10 12:31:41.664","GOTO_bot","","","2025TNSTR4555....1R","","",""
"192546","AT 2025adhb","23:35:18.124","-03:49:26.00","","","","","GOTO","GOTO","","GOTO","GOTO25jyb","GOTO-S - GOTO-4","","1","1","","20.33","L-GOTO","2025-11-12 11:58:08.544","GOTO_bot","","","2025TNSTR4556....1A","","",""
"192545","AT 2025adha","01:01:38.616","+03:13:31.60","","","","","GOTO, ALeRCE, LAST","GOTO, ZTF, LAST","","GOTO, LAST, ZTF","GOTO25jyd","GOTO-N - GOTO-1, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.22","L-GOTO","2025-11-10 13:00:55.584","GOTO_bot","","","2025TNSTR4555....1R","","",""
"192544","AT 2025adgz","03:03:19.541","-51:44:46.84","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ofh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.047","orange-ATLAS","2025-11-13 01:45:58.176","ATLAS_Bot1","","","2025TNSTR4551....1T","","",""
"192543","AT 2025adgy","03:01:29.405","-05:08:06.30","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25acdgmzb","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","","1","1","","20.8663","g-ZTF","2025-10-29 07:29:51.999","Fritz","","","2025TNSTR4562....1S","","",""
"192542","AT 2025adgx","04:06:01.921","+09:53:20.05","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25acdprmn","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","20.6017","r-ZTF","2025-11-01 08:08:55.996","Fritz","","","2025TNSTR4562....1S","","",""
"192541","AT 2025adgw","04:38:21.138","+02:40:01.17","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25acdtroc","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","","1","1","","19.8635","g-ZTF","2025-11-11 08:00:22.003","Fritz","","","2025TNSTR4562....1S","","",""
"192540","AT 2025adgv","05:38:15.430","+09:56:11.25","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25acdufvq","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","","1","1","","18.9848","g-ZTF","2025-11-11 09:19:08.999","Fritz","","","2025TNSTR4562....1S","","",""
"192539","AT 2025adgu","13:07:13.007","+51:21:59.68","","","","","ZTF","ZTF","","ZTF","ZTF25acdqdxz","P48 - ZTF-Cam","","1","1","","19.6056","g-ZTF","2025-11-10 12:18:04.000","Fritz","","","2025TNSTR4562....1S","","",""
"192538","AT 2025adgt","00:24:17.568","-18:55:48.54","","","","","ATLAS, LAST, GOTO","ATLAS, LAST, GOTO","","ATLAS, GOTO, LAST","ATLAS25ofg","ATLAS-TDO - ATLAS-05, GOTO-S - GOTO-3, LAST - LAST-Cam","","1","1","","19.48","wide-ATLAS","2025-11-10 20:54:37.728","ATLAS_Bot1","","","2025TNSTR4551....1T","","",""
"192537","AT 2025adgs","00:55:51.287","+24:43:03.90","","","","","GOTO","GOTO","","GOTO","GOTO25jxp","GOTO-N - GOTO-2, GOTO-S - GOTO-3","","1","1","","20.04","L-GOTO","2025-11-10 12:53:12.480","GOTO_bot","","","2025TNSTR4554....1O","","",""
"192536","AT 2025adgr","23:55:36.321","-20:03:21.74","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ofb","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01","","1","1","","19.412","orange-ATLAS","2025-11-13 02:59:15.072","ATLAS_Bot1","","","2025TNSTR4551....1T","","",""
"192535","SN 2025adgq","00:29:31.781","-39:30:51.62","SN Ib","0.0643","WISExSCOS J002932.49-393059.7","0.0646","MeerLICHT, BlackGEM, ATLAS, GOTO","MeerLICHT, BlackGEM, ATLAS, GOTO","None","ATLAS, BlackGEM, GOTO, MeerLICHT","","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, GOTO-S - GOTO-3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","ANU-2.3m - WiFeS","1","1","","19.28","BG-q-BlackGem","2025-11-13 00:03:38.000","Paul Groot","","","2025TNSTR4560....1G","2025TNSCR4640....1L","",""
"192534","SN 2025adgp","01:47:46.202","-51:49:25.52","SN Ia","0.0478","","","BlackGEM, ATLAS, GOTO","BlackGEM, ATLAS, GOTO","GW-MMADS","ATLAS, BlackGEM, GOTO","BGEM J014746.20-514925.5","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, GOTO-S - GOTO-3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","SALT - RSS","1","1","","19.15","BG-q-BlackGem","2025-11-13 03:09:48.000","BlackGEM_Bot1","","","2025TNSTR4553....1G","2025TNSCR4584....1H","",""
"192521","AT 2025adgc","01:28:48.733","-18:09:02.81","","","","","DESIRT, GOTO","DESIRT, GOTO","","DESIRT, GOTO","T202510280128488m180903","CTIO-4m - DECAM, GOTO-N - GOTO-2, GOTO-S - GOTO-3","","1","1","","22.0382","r-Sloan","2025-10-28 03:13:57.216","DESIRT_Bot","","","2025TNSTR4537....1H","","",""
"192443","SN 2025addc","04:55:26.089","-53:09:43.44","SN Ia","0.145","","","GOTO, BlackGEM, ATLAS","GOTO, BlackGEM, ATLAS","GW-MMADS, BlackGEM","ATLAS, BlackGEM, GOTO","GOTO25jyg","ATLAS-CHL - ATLAS-04, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","SALT - RSS","1","1","","19.7","L-GOTO","2025-11-12 16:15:29.088","GOTO_bot","","","2025TNSTR4540....1A","2025TNSCR4585....1H, 2025TNSCR4626....1d","",""
"192441","AT 2025adda","23:52:01.841","-34:54:43.83","","","","","ATLAS, BlackGEM, GOTO","ATLAS, BlackGEM, GOTO","","ATLAS, BlackGEM, GOTO","ATLAS25oez","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, BG3 - BlackGEM-Cam3, GOTO-S - GOTO-3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","","1","1","","18.522","orange-ATLAS","2025-11-12 07:15:09.216","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192439","SN 2025adcy","04:35:28.553","-57:28:32.42","SN Ia","0.146","","","GOTO, BlackGEM","GOTO, BlackGEM","GW-MMADS","BlackGEM, GOTO","GOTO25jye","BG3 - BlackGEM-Cam3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","SALT - RSS","1","1","","20","L-GOTO","2025-11-12 16:17:55.968","GOTO_bot","","","2025TNSTR4538....1G","2025TNSCR4585....1H","",""
"192436","SN 2025adcv","03:05:58.663","-54:09:06.62","SN Ia","0.089","","","GOTO, BlackGEM, ATLAS","GOTO, BlackGEM, ATLAS","GW-MMADS","ATLAS, BlackGEM, GOTO","GOTO25jya","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-3, GOTO-S - GOTO-4","SALT - RSS","1","1","","19.44","L-GOTO","2025-11-12 16:21:10.368","GOTO_bot","","","2025TNSTR4541....1K","2025TNSCR4585....1H","",""
"192433","AT 2025adct","04:52:46.103","-47:11:02.84","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25oer","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","18.737","orange-ATLAS","2025-11-10 22:13:16.032","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192430","AT 2025adcq","10:06:49.960","-80:42:33.14","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25oec","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","18.842","orange-ATLAS","2025-11-11 01:21:24.192","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192429","AT 2025adcp","04:14:11.437","-65:19:25.12","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25oeb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.084","orange-ATLAS","2025-11-10 22:18:32.256","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192425","AT 2025adcl","12:58:36.359","+56:26:58.98","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odw","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","18.351","orange-ATLAS","2025-11-10 15:01:15.168","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192424","AT 2025adck","23:19:25.152","-35:50:33.90","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odv","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.233","cyan-ATLAS","2025-11-12 01:36:40.896","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192414","AT 2025adca","04:17:38.652","-66:11:31.97","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","18.821","cyan-ATLAS","2025-11-12 04:35:56.832","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192413","AT 2025adbz","23:22:23.613","-28:34:24.04","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odg","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.842","cyan-ATLAS","2025-11-11 01:47:27.168","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192412","AT 2025adby","05:30:12.637","-62:33:38.82","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odf","ATLAS-CHL - ATLAS-04, GOTO-S - GOTO-4","","1","1","","18.682","orange-ATLAS","2025-11-09 04:49:50.592","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192410","AT 2025adbw","00:13:14.928","-36:24:30.43","","","","","ATLAS, BlackGEM, GOTO","ATLAS, BlackGEM, GOTO","","ATLAS, BlackGEM, GOTO","ATLAS25odd","ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","","1","1","","18.904","orange-ATLAS","2025-11-10 20:29:19.680","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192409","AT 2025adbv","01:29:09.977","-55:38:04.06","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odc","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.403","cyan-ATLAS","2025-11-12 03:15:53.856","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192408","AT 2025adbu","23:32:19.610","-36:42:29.48","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25odb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","18.708","cyan-ATLAS","2025-11-12 01:36:40.896","ATLAS_Bot1","","","2025TNSTR4536....1T","","",""
"192390","AT 2025adbc","00:12:02.623","+00:41:22.68","","","","","WFST, LAST","WFST, LAST","","LAST, WFST","WFST251003dbdq","LAST - LAST-Cam, WFST - WFST-WFC","","1","1","","22.08","r-WFST","2025-10-21 13:20:38.400","WFST_SN","","","2025TNSTR4543....1X","","",""
"192381","AT 2025adat","07:35:29.923","-00:33:47.88","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdvwxv","GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam","","1","1","","20.3723","r-ZTF","2025-11-01 09:53:39.998","Fritz","","","2025TNSTR4545....1S","","",""
"192380","AT 2025adas","23:31:27.193","-15:50:32.48","","","","","ZTF, ATLAS, GOTO, LAST","ZTF, ATLAS, GOTO, LAST","","ATLAS, GOTO, LAST, ZTF","ZTF25acdwuzj","ATLAS-TDO - ATLAS-05, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.9818","g-ZTF","2025-11-09 04:32:13.997","Fritz","","","2025TNSTR4545....1S","","",""
"192370","AT 2025adai","22:52:21.785","+00:08:03.95","","","SDSS J225221.75+000804.3","","ALeRCE, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdqupg","GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","","1","1","","20.1998","r-ZTF","2025-11-07 04:08:14.004","ALeRCE","","","2025TNSTR4526....1M","","",""
"192369","AT 2025adah","22:31:10.455","-02:17:38.76","","","SDSS J223110.66-021738.2","","ALeRCE, GOTO, LAST, ATLAS","ZTF, GOTO, LAST, ATLAS","","ATLAS, GOTO, LAST, ZTF","ZTF25acdqwqw","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.6961","g-ZTF","2025-11-11 03:58:23.002","ALeRCE","","","2025TNSTR4526....1M","","",""
"192362","AT 2025adaa","02:27:07.630","-02:37:35.22","","","","","YSE, ZTF, ATLAS, GOTO","Pan-STARRS, ZTF, ATLAS, GOTO","","ATLAS, GOTO, Pan-STARRS, ZTF","PS25iin","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.57","z-P1","2025-11-11 08:42:25.056","YSE_Bot1","","","2025TNSTR4529....1J","","",""
"192358","AT 2025aczw","03:12:10.147","-20:36:05.73","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jws","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-S - GOTO-3","","1","1","","19.81","L-GOTO","2025-11-09 12:21:56.736","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192357","AT 2025aczv","05:34:24.608","-31:46:19.45","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jwk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.49","L-GOTO","2025-11-11 13:52:14.880","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192355","AT 2025aczt","05:32:04.852","-52:13:10.32","","","","","GOTO, ATLAS, BlackGEM","GOTO, ATLAS, BlackGEM","","ATLAS, BlackGEM, GOTO","GOTO25jwh","ATLAS-CHL - ATLAS-04, BG3 - BlackGEM-Cam3, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-4","","1","1","","18.63","L-GOTO","2025-11-11 14:01:25.248","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192352","AT 2025aczq","05:56:17.669","-37:30:26.85","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jwa","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.28","L-GOTO","2025-11-11 15:01:44.544","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192348","AT 2025aczm","08:39:25.212","-01:25:54.52","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25acdvqfk","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","","1","1","","20.1207","r-ZTF","2025-11-10 11:08:55.003","Fritz","","","2025TNSTR4530....1S","","",""
"192347","AT 2025aczl","08:24:32.414","-13:46:53.90","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdhaup","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","20.2092","g-ZTF","2025-11-01 11:02:46.999","Fritz","","","2025TNSTR4530....1S","","",""
"192346","AT 2025aczk","12:03:20.750","+43:32:02.29","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdvufb","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.7032","g-ZTF","2025-11-10 12:40:35.996","Fritz","","","2025TNSTR4530....1S","","",""
"192345","AT 2025aczj","11:10:59.950","+23:02:36.74","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25acdktzt","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.66","r-ZTF","2025-11-09 12:57:02.001","Fritz","","","2025TNSTR4530....1S","","",""
"192344","AT 2025aczi","11:20:24.851","+39:19:08.79","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25acdvzkq","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.5511","r-ZTF","2025-11-11 12:27:33.998","Fritz","","","2025TNSTR4530....1S","","",""
"192342","AT 2025aczg","04:46:40.567","+05:47:37.83","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25acdgaik","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","","1","1","","19.7755","r-ZTF","2025-11-08 07:31:33.000","Fritz","","","2025TNSTR4530....1S","","",""
"192341","AT 2025aczf","09:20:09.888","+54:25:53.89","","","","","ZTF, LAST, ATLAS","ZTF, LAST, ATLAS","","ATLAS, LAST, ZTF","ZTF25acdoofc","ATLAS-TDO - ATLAS-05, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.4405","r-ZTF","2025-11-07 12:46:35.999","Fritz","","","2025TNSTR4530....1S","","",""
"192336","AT 2025acza","02:15:19.643","+26:04:03.69","","","","","GOTO, LAST","GOTO, LAST","","GOTO, LAST","GOTO25jvs","GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam","","1","1","","19.69","L-GOTO","2025-11-10 23:52:11.712","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192335","AT 2025acyz","02:19:04.329","+21:27:56.41","","","","","GOTO, ALeRCE, ATLAS","GOTO, ZTF, ATLAS","","ATLAS, GOTO, ZTF","GOTO25jvk","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.32","L-GOTO","2025-11-10 23:52:11.712","GOTO_bot","","","2025TNSTR4528....1R","","",""
"192332","AT 2025acyw","02:43:17.546","+10:27:49.57","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdekxh","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.7596","g-ZTF","2025-11-08 05:51:27.000","Fritz","","","2025TNSTR4530....1S","","",""
"192329","AT 2025acyu","20:42:54.652","+24:47:42.26","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25accyxlh","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.3128","g-ZTF","2025-11-07 02:07:14.001","Fritz","","","2025TNSTR4530....1S","","",""
"192326","AT 2025acyr","01:47:41.701","+28:43:44.08","","","","","GOTO, LAST","GOTO, LAST","","GOTO, LAST","GOTO25juu","GOTO-N - GOTO-2, LAST - LAST-Cam","","1","1","","20.35","L-GOTO","2025-11-10 21:43:48.288","GOTO_bot","","","2025TNSTR4527....1O","","",""
"192320","AT 2025acyl","02:29:53.635","+42:06:19.32","","","","","GOTO, YSE","GOTO, Pan-STARRS","","GOTO, Pan-STARRS","GOTO25jup","GOTO-N - GOTO-2, PS1 - GPC1","","1","1","","20.21","L-GOTO","2025-11-10 21:35:59.136","GOTO_bot","","","2025TNSTR4507....1O","","",""
"192317","AT 2025acyi","01:16:28.810","-38:17:43.75","","","","","MASTER, GOTO","MASTER, GOTO","","GOTO, MASTER","MASTER OT J011628.98-381742.9","GOTO-S - GOTO-4, Other - Other","","1","1","","20.3","Other-","2025-11-10 02:37:45.984","MASTER","","","2025TNSTR4510....1K","","",""
"192315","AT 2025acyh","03:28:51.527","-00:43:25.41","","","","","YSE, GOTO","Pan-STARRS, GOTO","","GOTO, Pan-STARRS","PS25iid","GOTO-N - GOTO-1, GOTO-S - GOTO-3, PS1 - GPC1","","1","1","","20.62","z-P1","2025-11-10 11:06:43.200","YSE_Bot1","","","2025TNSTR4512....1J","","",""
"192312","AT 2025acye","13:04:41.835","+56:13:01.89","","","SDSS J130441.79+561301.6","","ALeRCE, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acdcmsm","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.2316","r-ZTF","2025-11-07 12:57:00.999","ALeRCE","","","2025TNSTR4504....1M","","",""
"192310","AT 2025acyc","22:15:03.153","-04:55:34.93","","","SDSS J221503.11-045533.5","","ALeRCE, LAST, ATLAS, GOTO","ZTF, LAST, ATLAS, GOTO","","ATLAS, GOTO, LAST, ZTF","ZTF25acdinfk","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.7084","g-ZTF","2025-11-09 04:03:06.998","ALeRCE","","","2025TNSTR4504....1M","","",""
"192309","AT 2025acyb","22:20:10.040","+05:20:06.43","","","SDSS J222010.04+052006.3","","ALeRCE, LAST, GOTO","ZTF, LAST, GOTO","","GOTO, LAST, ZTF","ZTF25acdioea","GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.8956","g-ZTF","2025-11-09 04:03:48.004","ALeRCE","","","2025TNSTR4504....1M","","",""
"192304","AT 2025acxw","00:34:41.431","-05:36:21.11","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jtr","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-4","","1","1","","20.19","L-GOTO","2025-11-10 13:39:01.728","GOTO_bot","","","2025TNSTR4507....1O","","",""
"192299","AT 2025acxr","10:24:05.514","+14:25:40.04","","","","","ZTF, Pan-STARRS, BlackGEM, ATLAS, WFST, GOTO","ZTF, Pan-STARRS, BlackGEM, ATLAS, WFST, GOTO","","ATLAS, BlackGEM, GOTO, Pan-STARRS, WFST, ZTF","ZTF25acdqgph","ATLAS-TDO - ATLAS-05, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2, WFST - WFST-WFC","","1","1","","19.401","g-ZTF","2025-11-10 12:59:06.996","Fritz","","","2025TNSTR4513....1S","","",""
"192297","AT 2025acxp","00:18:47.829","+04:11:53.10","","","","","GOTO, WFST, ATLAS, LAST","GOTO, WFST, ATLAS, LAST","","ATLAS, GOTO, LAST, WFST","GOTO25jtm","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, GOTO-S - GOTO-3, LAST - LAST-Cam, WFST - WFST-WFC","","1","1","","20.08","L-GOTO","2025-11-10 11:21:27.072","GOTO_bot","","","2025TNSTR4507....1O","","",""
